ID,name,href,docket,term,first_party,second_party,majority_vote,minority_vote,decision_type,disposition,issue_area
55248,City of Sherrill v. Oneida Indian Nation of New York,https://api.oyez.org/cases/2004/03-855,03-855,2004,"City of Sherrill, New York","Oneida Indian Nation of New York, et al.",8,1,majority opinion,reversed/remanded,Civil Rights
55249,Jackson v. Birmingham Board of Education,https://api.oyez.org/cases/2004/02-1672,02-1672,2004,Roderick Jackson,Birmingham Board of Education,5,4,majority opinion,reversed/remanded,Civil Rights
55250,Kelo v. New London,https://api.oyez.org/cases/2004/04-108,04-108,2004,"Susette Kelo, et al.","City of New London, Connecticut, et al.",5,4,majority opinion,affirmed,Due Process
55251,"Norfolk Southern Railway Company v. James N. Kirby, Proprietary Limited",https://api.oyez.org/cases/2004/02-1028,02-1028,2004,Norfolk Southern Railway Company,"James N. Kirby, Pty Ltd., dba Kirby Engineering, and Allianz Australia Insurance Limited",9,0,majority opinion,reversed/remanded,Economic Activity
55252,Castle Rock v. Gonzales,https://api.oyez.org/cases/2004/04-278,04-278,2004,"Town of Castle Rock, Colorado","Jessica Gonzales, Individually and as Next Best Friend of Her Deceased Minor Children, Rebecca Gonzales, Katheryn Gonzales, and Leslie Gonzales",7,2,majority opinion,reversed,Due Process
55253,Commissioner of Internal Revenue v. Banks,https://api.oyez.org/cases/2004/03-892,03-892,2004,Commissioner of Internal Revenue,Sigitas J. Banaitis,8,0,majority opinion,reversed/remanded,Federal Taxation
55257,Muehler v. Mena,https://api.oyez.org/cases/2004/03-1423,03-1423,2004,"Darin L. Muehler, et al.",Iris Mena,9,0,majority opinion,vacated/remanded,Criminal Procedure
55255,Johnson v. California,https://api.oyez.org/cases/2004/04-6964,Apr-64,2004,Jay Shawn Johnson,California,8,1,majority opinion,reversed/remanded,Civil Rights
55256,Rhines v. Weber,https://api.oyez.org/cases/2004/03-9046,Mar-46,2004,Charles Russell Rhines,"Douglas Weber, Warden",9,0,majority opinion,vacated/remanded,Criminal Procedure
55254,Granholm v. Heald,https://api.oyez.org/cases/2004/03-1116,03-1116,2004,"Jennifer M. Granholm, Governor of Michigan et al.",Eleanor Heald et al.,5,4,majority opinion,affirmed,Economic Activity
55258,"American Trucking Associations, Inc. v. Michigan Public Service Commission",https://api.oyez.org/cases/2004/03-1230,03-1230,2004,"American Trucking Associations, Inc. and USF Holland, Inc.","Michigan Public Service Commission, et al.",9,0,majority opinion,affirmed,Economic Activity
55260,Spector v. Norwegian Cruise Line Ltd.,https://api.oyez.org/cases/2004/03-1388,03-1388,2004,"Douglas Spector, et al.",Norwegian Cruise Line Ltd.,6,3,majority opinion,reversed/remanded,Civil Rights
55259,Rousey v. Jacoway,https://api.oyez.org/cases/2004/03-1407,03-1407,2004,"Richard Gerald Rousey, et ux.",Jill R. Jacoway,9,0,majority opinion,reversed/remanded,Economic Activity
55261,"Dura Pharmaceuticals, Inc. v. Broudo",https://api.oyez.org/cases/2004/03-932,03-932,2004,"Dura Pharmaceuticals, Inc., et al.","Michael Broudo, et al.",9,0,majority opinion,reversed/remanded,Economic Activity
55264,Bradshaw v. Stumpf,https://api.oyez.org/cases/2004/04-637,04-637,2004,"Margaret Bradshaw, Warden",John David Stumpf,9,0,majority opinion,reversed in-part/remanded,Criminal Procedure
55262,Exxon Corp v. Allapattah Services,https://api.oyez.org/cases/2004/04-70,Apr-70,2004,Exxon Mobil Corporation,"Allapattah Services, Inc., et al.",5,4,majority opinion,affirmed,Judicial Power
55265,Whitfield v. United States,https://api.oyez.org/cases/2004/03-1293,03-1293,2004,David Whitfield,United States,9,0,majority opinion,affirmed,Criminal Procedure
55263,Shepard v. United States,https://api.oyez.org/cases/2004/03-9168,Mar-68,2004,Reginald Shepard,United States,5,3,majority opinion,reversed/remanded,Criminal Procedure
55267,Small v. United States,https://api.oyez.org/cases/2004/03-750,03-750,2004,Gary Sherwood Small,United States,5,3,majority opinion,reversed/remanded,Criminal Procedure
55266,Roper v. Simmons,https://api.oyez.org/cases/2004/03-633,03-633,2004,"Donald P. Roper, Superintendent, Potosi Correctional Center",Christopher Simmons,5,4,majority opinion,affirmed,Criminal Procedure
55269,Florida v. Nixon,https://api.oyez.org/cases/2004/03-931,03-931,2004,Florida,Joe Elton Nixon,8,0,majority opinion,reversed/remanded,Criminal Procedure
55268,Devenpeck v. Alford,https://api.oyez.org/cases/2004/03-710,03-710,2004,"Gerald Devenpeck, et al.",Jerome Anthony Alford,8,0,majority opinion,reversed/remanded,Criminal Procedure
55271,Cutter v. Wilkinson,https://api.oyez.org/cases/2004/03-9877,Mar-77,2004,"Jon B. Cutter, et al.","Reginald Wilkinson, Director, Ohio Department of Rehabilitation and Correction, et al.",9,0,majority opinion,reversed/remanded,First Amendment
55270,McCreary County v. American Civil Liberties Union of Ky.,https://api.oyez.org/cases/2004/03-1693,03-1693,2004,"McCreary County, Kentucky, et al.","American Civil Liberties Union of Kentucky, et al.",5,4,majority opinion,affirmed,First Amendment
55272,Brown v. Payton,https://api.oyez.org/cases/2004/03-1039,03-1039,2004,"Jill L. Brown, Warden",William Charles Payton,5,3,majority opinion,vacated/remanded,Criminal Procedure
55273,Rompilla v. Beard,https://api.oyez.org/cases/2004/04-5462,Apr-62,2004,Ronald Rompilla,"Jeffrey A. Beard, Secretary, Pennsylvania Department of Corrections",5,4,majority opinion,reversed,Criminal Procedure
55274,National Cable & Telecommunications Assocation v. Brand X Internet Services,https://api.oyez.org/cases/2004/04-277,04-277,2004,"National Cable & Telecommunications Association, et al.","Brand X Internet Services, et al.",6,3,majority opinion,reversed/remanded,Judicial Power
55276,"Mid-Con Freight Systems, Inc. v. Michigan Public Service Commission",https://api.oyez.org/cases/2004/03-1234,03-1234,2004,"Mid-Con Freight Systems, Inc., et al.","Michigan Public Service Commission, et al.",6,3,majority opinion,affirmed,Federalism
55275,Cherokee Nation of Oklahoma v. Leavitt,https://api.oyez.org/cases/2004/02-1472,02-1472,2004,Cherokee Nation of Oklahoma and Shoshone-Paiute Tribes of the Duck Valley Reservation,"Michael O. Leavitt, Secretary of Health and Human Services, et al.",8,0,majority opinion,affirmed,Civil Rights
55280,"Howell, aka Cox v. Mississippi",https://api.oyez.org/cases/2004/03-9560,Mar-60,2004,"Marlon Howell, aka Marlon Cox",Mississippi,9,0,per curiam,,Judicial Power
55278,"Merck KGaA v. Integra Lifesciences I, Ltd.",https://api.oyez.org/cases/2004/03-1237,03-1237,2004,Merck KGaA,"Integra Lifesciences I, Ltd., et al.",9,0,majority opinion,vacated/remanded,Economic Activity
55277,Jama v. Immigration and Customs Enforcement,https://api.oyez.org/cases/2004/03-674,03-674,2004,Keyse G. Jama,Immigration and Customs Enforcement,5,4,majority opinion,affirmed,Civil Rights
55279,Kowalski v. Tesmer,https://api.oyez.org/cases/2004/03-407,03-407,2004,"John F. Kowalski, Judge, 26th Judicial Circuit Court of Michigan, et al.","John C. Tesmer, et al.",6,3,majority opinion,reversed/remanded,Judicial Power
55281,Clark v. Martinez,https://api.oyez.org/cases/2004/03-878,03-878,2004,"A. Neil Clark, Field Office Director, Seattle, Washington, Immigration and Customs Enforcement, et al.",Sergio Martinez,7,2,majority opinion,affirmed,Civil Rights
55285,Salinas v. United States,https://api.oyez.org/cases/2005/05-8400,May-00,2005,Jeffrey Jerome Salinas,United States,9,0,per curiam,vacated/remanded,Criminal Procedure
55282,Alaska v. United States,https://api.oyez.org/cases/2004/128-orig,128-orig,2004,Alaska,United States,6,3,majority opinion,,
55284,Wilkinson v. Dotson,https://api.oyez.org/cases/2004/03-287,03-287,2004,"Reginald A. Wilkinson, Director, Ohio Department of Rehabilitation and Correction, et al.","William Dwight Dotson, et al.",8,1,majority opinion,affirmed,Criminal Procedure
55283,Miller-El v. Dretke,https://api.oyez.org/cases/2004/03-9659,Mar-59,2004,Thomas Joe Miller-El,"Doug Dretke, Director, Texas Department of Criminal Justice, Correctional Institutions Division",6,3,majority opinion,reversed/remanded,Criminal Procedure
55286,Burlington Northern & Santa Fe Railway Co. v. White,https://api.oyez.org/cases/2005/05-259,05-259,2005,Burlington Northern and Santa Fe Railway Company,Sheila White,9,0,majority opinion,affirmed,Civil Rights
55287,Eberhart v. United States,https://api.oyez.org/cases/2005/04-9949,Apr-49,2005,Ivan Eberhart,United States,9,0,per curiam,reversed/remanded,Criminal Procedure
55288,S.D. Warren Co. v. Maine Board of Environmental Protection,https://api.oyez.org/cases/2005/04-1527,04-1527,2005,S.D. Warren Company,Maine Board of Environmental Protection et al.,9,0,majority opinion,affirmed,Economic Activity
55289,DaimlerChrysler Corp. v. Cuno,https://api.oyez.org/cases/2005/04-1704,04-1704,2005,DaimlerChrysler Corp.,"Charlotte Cuno, et al.",9,0,majority opinion,vacated/remanded,Judicial Power
55290,Schriro v. Smith,https://api.oyez.org/cases/2005/04-1475,04-1475,2005,"Dora B. Schriro, Director, Arizona Department of Corrections",Robert Douglas Smith,9,0,per curiam,vacated/remanded,Criminal Procedure
55293,"IBP, Inc. v. Alvarez",https://api.oyez.org/cases/2005/03-1238,03-1238,2005,"IBP, Inc.","Gabriel Alvarez, individually and on behalf of all others similarly situated, et al.",9,0,majority opinion,affirmed,Unions
55292,Hill v. McDonough,https://api.oyez.org/cases/2005/05-8794,May-94,2005,Clarence E. Hill,"James R. McDonough, Interim Secretary, Florida Department of Corrections, et al.",9,0,majority opinion,reversed/remanded,Civil Rights
55296,"Merrill Lynch, Pierce, Fenner & Smith, Inc. v. Dabit",https://api.oyez.org/cases/2005/04-1371,04-1371,2005,"Merrill Lynch, Pierce, Fenner & Smith, Inc.",Shadi Dabit,8,0,majority opinion,vacated/remanded,Federalism
55294,"Buckeye Check Cashing, Inc. v. Cardegna",https://api.oyez.org/cases/2005/04-1264,04-1264,2005,"Buckeye Check Cashing, Inc.",John Cardegna et al.,7,1,majority opinion,reversed/remanded,Economic Activity
55295,Texaco Inc. v. Dagher,https://api.oyez.org/cases/2005/04-805,04-805,2005,Texaco Inc.,Fouad N. Dagher et al.,8,0,majority opinion,reversed,Economic Activity
55297,Will v. Hallock,https://api.oyez.org/cases/2005/04-1332,04-1332,2005,Richard Will et al.,Susan Hallock et al.,9,0,majority opinion,vacated/remanded,Judicial Power
55299,"eBay Inc. v. MercExchange, L.L.C.",https://api.oyez.org/cases/2005/05-130,05-130,2005,eBay Inc. et al.,"MercExchange, L.L.C.",9,0,majority opinion,vacated/remanded,Economic Activity
55302,"Scheidler v. National Organization for Women, Inc.",https://api.oyez.org/cases/2005/04-1244,04-1244,2005,Joseph Scheidler et al.,"National Organization for Women, Inc., et al.",8,0,majority opinion,reversed/remanded,Privacy
55301,Youngblood v. West Virginia,https://api.oyez.org/cases/2005/05-6997,May-97,2005,"Denver A. Youngblood, Jr.",West Virginia,6,3,per curiam,vacated/remanded,Criminal Procedure
55298,"Wachovia Bank, N.A. v. Schmidt",https://api.oyez.org/cases/2005/04-1186,04-1186,2005,"Wachovia Bank, National Association","Daniel G. Schmidt, III, et al.",8,0,majority opinion,reversed/remanded,Judicial Power
55300,Arbaugh v. Y & H Corp.,https://api.oyez.org/cases/2005/04-944,04-944,2005,Jenifer Arbaugh,"Y & H Corporation, dba The Moonlight Cafe",8,0,majority opinion,reversed/remanded,Civil Rights
55303,Dolan v. Postal Service,https://api.oyez.org/cases/2005/04-848,04-848,2005,Barbara Dolan,United States Postal Service et al.,7,1,majority opinion,reversed/remanded,Economic Activity
55305,United States v. Gonzalez-Lopez,https://api.oyez.org/cases/2005/05-352,05-352,2005,United States,Cuauhtemoc Gonzalez-Lopez,5,4,majority opinion,affirmed,Criminal Procedure
55304,Central Va. Community College v. Katz,https://api.oyez.org/cases/2005/04-885,04-885,2005,Central Virginia Community College et al.,"Bernard Katz, Liquidating Supervisor for Wallace's Bookstores, Inc.",5,4,majority opinion,affirmed,Federalism
55306,Samson v. California,https://api.oyez.org/cases/2005/04-9728,Apr-28,2005,Donald Curtis Samson,California,6,3,majority opinion,affirmed,Criminal Procedure
55309,Kane v. Garcia Espitia,https://api.oyez.org/cases/2005/04-1538,04-1538,2005,"Anthony Kane, Warden",Joe Garcia Espitia,9,0,per curiam,reversed/remanded,Civil Rights
55308,"Unitherm Food Systems, Inc. v. Swift-Eckrich, Inc.",https://api.oyez.org/cases/2005/04-597,04-597,2005,"Unitherm Food Systems, Inc.","Swift-Eckrich, Inc., dba ConAgra Refrigerated Foods",7,2,majority opinion,reversed,Judicial Power
55307,Hamdan v. Rumsfeld,https://api.oyez.org/cases/2005/05-184,05-184,2005,Salim Ahmed Hamdan,"Donald H. Rumsfeld, Secretary of Defense, et al.",5,3,majority opinion,reversed/remanded,Criminal Procedure
55310,Dixon v. United States,https://api.oyez.org/cases/2005/05-7053,May-53,2005,Keshia Cherie Ashford Dixon,United States,7,2,majority opinion,affirmed,Due Process
55311,Oregon v. Guzek,https://api.oyez.org/cases/2005/04-928,04-928,2005,Oregon,Randy Lee Guzek,8,0,majority opinion,vacated/remanded,Criminal Procedure
55312,Lockhart v. United States,https://api.oyez.org/cases/2005/04-881,04-881,2005,James Lockhart,United States et al.,9,0,majority opinion,affirmed,Judicial Power
55313,Wagnon v. Prairie Band Potawatomi Nation,https://api.oyez.org/cases/2005/04-631,04-631,2005,"Joan Wagnon, Secretary, Kansas Department of Revenue",Prairie Band Potawatomi Nation,7,2,majority opinion,reversed,Civil Rights
55315,Randall v. Sorrell,https://api.oyez.org/cases/2005/04-1528,04-1528,2005,Neil Randall et al.,William H. Sorrell et al.,6,3,plurality opinion,reversed/remanded,First Amendment
55314,Whitman v. Dept. of Transportation,https://api.oyez.org/cases/2005/04-1131,04-1131,2005,Terry L. Whitman,Department of Transportation et al.,8,0,per curiam,vacated/remanded,Judicial Power
55318,"Sereboff v. Mid Atlantic Medical Services, Inc.",https://api.oyez.org/cases/2005/05-260,05-260,2005,Joel Sereboff et ux.,"Mid Atlantic Medical Services, Inc.",9,0,majority opinion,affirmed,Economic Activity
55317,"Howard Delivery Service, Inc. v. Zurich American Ins. Co.",https://api.oyez.org/cases/2005/05-128,05-128,2005,"Howard Delivery Service, Inc., et al.",Zurich American Insurance Co.,6,3,majority opinion,vacated/remanded,Economic Activity
55319,Anza v. Ideal Steel Supply Corporation,https://api.oyez.org/cases/2005/04-433,04-433,2005,"Joseph Anza, et al.",Ideal Steel Supply Corp.,9,0,majority opinion,reversed/remanded,Judicial Power
55320,"Wisconsin Right to Life, Inc. v. Federal Election Commission",https://api.oyez.org/cases/2005/04-1581,04-1581,2005,"Wisconsin Right to Life, Inc.",Federal Election Commission,9,0,per curiam,vacated/remanded,First Amendment
55323,Gonzales v. Thomas,https://api.oyez.org/cases/2005/05-552,05-552,2005,"Alberto R. Gonzales, Attorney General",Michelle Thomas et al.,9,0,per curiam,vacated/remanded,Civil Rights
55322,Garcetti v. Ceballos,https://api.oyez.org/cases/2005/04-473,04-473,2005,Gil Garcetti et al.,Richard Ceballos,5,4,majority opinion,reversed/remanded,First Amendment
55321,"Mohawk Industries, Inc. v. Williams",https://api.oyez.org/cases/2005/05-465,05-465,2005,"Mohawk Industries, Inc.",Shirley Williams et al.,9,0,per curiam,vacated/remanded,Judicial Power
55325,Schaffer ex rel. Schaffer v. Weast,https://api.oyez.org/cases/2005/04-698,04-698,2005,"Brian Schaffer, a minor, by his parents and next friends, Jocelyn and Martin Schaffer, et ux, et al.","Jerry Weast, Superintendent, Montgomery County Public Schools, et al.",6,2,majority opinion,affirmed,Civil Rights
55324,Gonzales v. Oregon,https://api.oyez.org/cases/2005/04-623,04-623,2005,"Alberto R. Gonzales, Attorney General, et al.",Oregon et al.,6,3,majority opinion,affirmed,Privacy
55326,Rapanos v. United States,https://api.oyez.org/cases/2005/04-1034,04-1034,2005,John A. Rapanos et ux. et al.,United States,5,4,plurality opinion,vacated/remanded,Economic Activity
55328,Martin v. Franklin Capital Corp.,https://api.oyez.org/cases/2005/04-1140,04-1140,2005,Gerald T. Martin et ux.,"Franklin Capital Corporation, et al.",9,0,majority opinion,affirmed,Attorneys
55327,Maryland v. Blake,https://api.oyez.org/cases/2005/04-373,04-373,2005,Maryland,Leeander Jerome Blake,9,0,per curiam,,Judicial Power
55329,House v. Bell,https://api.oyez.org/cases/2005/04-8990,Apr-90,2005,Paul Gregory House,"Ricky Bell, Warden",5,3,majority opinion,reversed/remanded,Criminal Procedure
55330,Day v. McDonough,https://api.oyez.org/cases/2005/04-1324,04-1324,2005,Patrick Day,"James R. McDonough, Interim Secretary, Florida Department of Corrections",6,3,majority opinion,affirmed,Criminal Procedure
55332,Evans v. Chavis,https://api.oyez.org/cases/2005/04-721,04-721,2005,"Mike Evans, Acting Warden",Reginald Chavis,9,0,majority opinion,reversed/remanded,Criminal Procedure
55334,Bank of China v. NBM L.L.C.,https://api.oyez.org/cases/2005/03-1559,03-1559,2005,"Bank of China, New York Branch","NBM L.L.C., et al.",0,0,dismissal - rule 46,none,
55333,Jones v. Flowers,https://api.oyez.org/cases/2005/04-1477,04-1477,2005,Gary Kent Jones,Linda K. Flowers et al.,5,3,majority opinion,reversed/remanded,Due Process
55335,"Laboratory Corp. of America Holdings v. Metabolite Laboratories, Inc.",https://api.oyez.org/cases/2005/04-607,04-607,2005,"Laboratory Corporation of America Holdings, dba LabCorp","Metabolite Laboratories, Inc., et al.",5,3,per curiam,,Judicial Power
55337,Kansas v. Marsh,https://api.oyez.org/cases/2005/04-1170,04-1170,2005,Kansas,"Michael Lee Marsh, II",5,4,majority opinion,reversed/remanded,Criminal Procedure
55336,"Domino's Pizza, Inc. v. McDonald",https://api.oyez.org/cases/2005/04-593,04-593,2005,"Domino's Pizza, Inc., et al.",John McDonald,8,0,majority opinion,reversed,Civil Rights
55338,Clark v. Arizona,https://api.oyez.org/cases/2005/05-5966,May-66,2005,Eric Michael Clark,Arizona,5,4,majority opinion,affirmed,Due Process
55339,Kircher v. Putnam Funds Trust,https://api.oyez.org/cases/2005/05-409,05-409,2005,Carl Kircher et al.,Putnam Funds Trust et al.,9,0,majority opinion,vacated/remanded,Judicial Power
55340,Northern Ins. Co. of N.Y. v. Chatham County,https://api.oyez.org/cases/2005/04-1618,04-1618,2005,Northern Insurance Company of New York,"Chatham County, Georgia",9,0,majority opinion,reversed,Economic Activity
55341,Holmes v. South Carolina,https://api.oyez.org/cases/2005/04-1327,04-1327,2005,Bobby Lee Holmes,South Carolina,9,0,majority opinion,vacated/remanded,Due Process
55346,Georgia v. Randolph,https://api.oyez.org/cases/2005/04-1067,04-1067,2005,Georgia,Scott Fitz Randolph,5,3,majority opinion,affirmed,Criminal Procedure
55344,United States v. Grubbs,https://api.oyez.org/cases/2005/04-1414,04-1414,2005,United States,Jeffrey Grubbs,8,0,majority opinion,reversed/remanded,Criminal Procedure
55345,"Volvo Trucks North America, Inc. v. Reeder-Simco GMC, Inc.",https://api.oyez.org/cases/2005/04-905,04-905,2005,"Volvo Trucks North America, Inc.","Reeder-Simco GMC, Inc.",7,2,majority opinion,reversed/remanded,Economic Activity
55342,"Rumsfeld v. Forum for Academic and Institutional Rights, Inc.",https://api.oyez.org/cases/2005/04-1152,04-1152,2005,"Donald H. Rumsfeld, Secretary of Defense, et al.","Forum for Academic and Institutional Rights, Inc., et al.",8,0,majority opinion,reversed/remanded,First Amendment
55343,Arkansas Dept. of Health and Human Servs. v. Ahlborn,https://api.oyez.org/cases/2005/04-1506,04-1506,2005,"Arkansas Department of Health and Human Services, et al.",Heidi Ahlborn,9,0,majority opinion,affirmed,Civil Rights
55349,Ayotte v. Planned Parenthood of Northern New England,https://api.oyez.org/cases/2005/04-1144,04-1144,2005,"Kelly A. Ayotte, Attorney General of New Hampshire",Planned Parenthood of Northern New England et al.,9,0,majority opinion,vacated/remanded,Privacy
55348,Arlington Central School District Board of Education v. Murphy,https://api.oyez.org/cases/2005/05-18,May-18,2005,Arlington Central School District Board of Education,"Pearl Murphy, et vir.",6,3,majority opinion,reversed/remanded,Attorneys
55347,League of United Latin American Citizens v. Perry,https://api.oyez.org/cases/2005/05-204,05-204,2005,League of United Latin American Citizens et al.,"Rick Perry, Governor of Texas, et al.",5,4,plurality opinion,vacated/remanded,Civil Rights
55355,"Ash v. Tyson Foods, Inc.",https://api.oyez.org/cases/2005/05-379,05-379,2005,Anthony Ash et al.,"Tyson Foods, Inc.",9,0,per curiam,vacated/remanded,Civil Rights
55354,"Illinois Tool Works Inc. v. Independent Ink, Inc.",https://api.oyez.org/cases/2005/04-1329,04-1329,2005,Illinois Tool Works Inc. et al.,"Independent Ink, Inc.",8,0,majority opinion,vacated/remanded,Economic Activity
55352,Marshall v. Marshall,https://api.oyez.org/cases/2005/04-1544,04-1544,2005,Vickie Lynn Marshall,E. Pierce Marshall,9,0,majority opinion,reversed/remanded,Judicial Power
55351,Washington v. Recuenco,https://api.oyez.org/cases/2005/05-83,May-83,2005,Washington,Arturo R. Recuenco,7,2,majority opinion,reversed/remanded,Criminal Procedure
55353,Brown v. Sanders,https://api.oyez.org/cases/2005/04-980,04-980,2005,"Jill L. Brown, Warden",Ronald L. Sanders,5,4,majority opinion,reversed/remanded,Criminal Procedure
55356,Beard v. Banks,https://api.oyez.org/cases/2005/04-1739,04-1739,2005,"Jeffrey A. Beard, Secretary, Pennsylvania Department of Corrections","Ronald Banks, Individually and On Behalf of All Others Similarly Situated",6,2,plurality opinion,reversed/remanded,First Amendment
55358,Lance v. Dennis,https://api.oyez.org/cases/2005/05-555,05-555,2005,"Keith Lance, et al.","Gigi Dennis, Colorado Secretary of State",9,0,per curiam,vacated/remanded,Judicial Power
55357,Brigham City v. Stuart,https://api.oyez.org/cases/2005/05-502,05-502,2005,"Brigham City, Utah","Charles W. Stuart, et al.",8,1,majority opinion,reversed/remanded,Criminal Procedure
55361,Gonzales v. O Centro Espírita Beneficente União do Vegetal,https://api.oyez.org/cases/2005/04-1084,04-1084,2005,"Alberto R. Gonzales, Attorney General, et al.",O Centro Espirita Beneficente Uniao do Vegetal et al.,8,0,majority opinion,affirmed,First Amendment
55360,Hartman v. Moore,https://api.oyez.org/cases/2005/04-1495,04-1495,2005,"Michael Hartman, Frank Kormann, Pierce McIntosh, Norman Robbins, and Robert Edwards","William G. Moore, Jr.",5,2,majority opinion,reversed/remanded,First Amendment
55363,Lincoln Property Co. v. Roche,https://api.oyez.org/cases/2005/04-712,04-712,2005,Lincoln Property Company et al.,Christophe Roche et ux.,9,0,majority opinion,reversed/remanded,Judicial Power
55362,Woodford v. Ngo,https://api.oyez.org/cases/2005/05-416,05-416,2005,Jeanne S. Woodford et al.,Viet Mike Ngo,6,3,majority opinion,reversed/remanded,Judicial Power
55364,Sanchez-Llamas v. Oregon,https://api.oyez.org/cases/2005/04-10566,04-10566,2005,Moises Sanchez-Llamas,Oregon,6,3,majority opinion,affirmed,Criminal Procedure
55365,Hudson v. Michigan,https://api.oyez.org/cases/2005/04-1360,04-1360,2005,"Booker T. Hudson, Jr.",Michigan,5,4,majority opinion,affirmed,Criminal Procedure
55366,United States v. Georgia,https://api.oyez.org/cases/2005/04-1203,04-1203,2005,United States,Georgia et al.,9,0,majority opinion,reversed/remanded,Federalism
55367,"Empire HealthChoice Assurance, Inc. v. McVeigh",https://api.oyez.org/cases/2005/05-200,05-200,2005,"Empire HealthChoice Assurance, Inc., dba Empire Blue Cross Blue Shield","Denise F. McVeigh, as Administratrix of the Estate of Joseph E. McVeigh",5,4,majority opinion,affirmed,Judicial Power
55368,Fernandez-Vargas v. Gonzales,https://api.oyez.org/cases/2005/04-1376,04-1376,2005,Humberto Fernandez-Vargas,"Alberto R. Gonzales, Attorney General",8,1,majority opinion,affirmed,Civil Rights
55369,Ministry of Defense and Support for the Armed Forces of the Islamic Republic of Iran v. Elahi,https://api.oyez.org/cases/2005/04-1095,04-1095,2005,Ministry of Defense and Support for the Armed Forces of the Islamic Republic of Iran,Dariush Elahi,9,0,per curiam,vacated/remanded,Economic Activity
55370,Davis v. Washington,https://api.oyez.org/cases/2005/05-5224,May-24,2005,Adrian Martell Davis,Washington,9,0,majority opinion,reversed/remanded,Criminal Procedure
55372,Dye v. Hofbauer,https://api.oyez.org/cases/2005/04-8384,Apr-84,2005,Paul Allen Dye,"Gerald Hofbauer, Warden",9,0,per curiam,reversed/remanded,Criminal Procedure
55374,Zedner v. United States,https://api.oyez.org/cases/2005/05-5992,May-92,2005,Jacob Zedner,United States,9,0,majority opinion,reversed/remanded,Criminal Procedure
55373,United States v. Olson,https://api.oyez.org/cases/2005/04-759,04-759,2005,United States,Joseph Olson et al.,9,0,majority opinion,vacated/remanded,Economic Activity
55375,Rice v. Collins,https://api.oyez.org/cases/2005/04-52,Apr-52,2005,"Bertram Rice, Warden, et al.",Steven Martell Collins,9,0,majority opinion,reversed/remanded,Criminal Procedure
55377,Erickson v. Pardus,https://api.oyez.org/cases/2006/06-7317,Jun-17,2006,William Erickson,"Barry J. Pardus, et al.",7,1,per curiam,vacated/remanded,Judicial Power
55376,Bradshaw v. Richey,https://api.oyez.org/cases/2005/05-101,05-101,2005,"Margaret Bradshaw, Warden",Kenneth T. Richey,9,0,per curiam,vacated,Criminal Procedure
55378,Los Angeles County v. Rettele,https://api.oyez.org/cases/2006/06-605,06-605,2006,Los Angeles County et al.,Max Rettele et al.,8,0,per curiam,reversed/remanded,Criminal Procedure
55380,Fry v. Pliler,https://api.oyez.org/cases/2006/06-5247,Jun-47,2006,John Francis Fry,"Cheryl K. Pliler, Warden",5,4,majority opinion,affirmed,Criminal Procedure
55382,"Long Island Care at Home, Ltd. v. Coke",https://api.oyez.org/cases/2006/06-593,06-593,2006,"Long Island Care at Home, Ltd., et al.",Evelyn Coke,9,0,majority opinion,reversed/remanded,Unions
55381,Schriro v. Landrigan,https://api.oyez.org/cases/2006/05-1575,05-1575,2006,"Dora B. Schriro, Director, Arizona Department of Corrections","Jeffrey Timothy Landrigan, aka Billy Patrick Wayne Hill",5,4,majority opinion,reversed/remanded,Criminal Procedure
55384,Sinochem International Co. Ltd. v. Malaysia International Shipping Corp.,https://api.oyez.org/cases/2006/06-102,06-102,2006,Sinochem International Co. Ltd.,Malaysia International Shipping Corporation,9,0,majority opinion,reversed/remanded,Judicial Power
55383,James v. United States,https://api.oyez.org/cases/2006/05-9264,May-64,2006,"Alphonso James, Jr.",United States,5,4,majority opinion,affirmed,Criminal Procedure
55385,Purcell v. Gonzalez,https://api.oyez.org/cases/2006/06-532,06-532,2006,"Helen Purcell, Maricopa County Recorder, et al.",Maria M. Gonzalez et al.,9,0,per curiam,vacated/remanded,Judicial Power
55386,Cunningham v. California,https://api.oyez.org/cases/2006/05-6551,May-51,2006,John Cunningham,California,6,3,majority opinion,reversed/remanded,Criminal Procedure
55387,National Association of Home Builders v. Defenders of Wildlife,https://api.oyez.org/cases/2006/06-340,06-340,2006,National Association of Home Builders et al.,Defenders of Wildlife et al.,5,4,majority opinion,reversed/remanded,Economic Activity
55388,Lawrence v. Florida,https://api.oyez.org/cases/2006/05-8820,May-20,2006,Gary Lawrence,Florida,5,4,majority opinion,affirmed,Criminal Procedure
55390,Massachusetts v. Environmental Protection Agency,https://api.oyez.org/cases/2006/05-1120,05-1120,2006,Massachusetts et al.,Environmental Protection Agency et al.,5,4,majority opinion,reversed/remanded,Judicial Power
55389,Ayers v. Belmontes,https://api.oyez.org/cases/2006/05-493,05-493,2006,"Robert L. Ayers, Jr., Acting Warden",Fernando Belmontes,5,4,majority opinion,reversed/remanded,Criminal Procedure
55391,Davenport v. Washington Education Association,https://api.oyez.org/cases/2006/05-1589,05-1589,2006,Gary Davenport et al.,Washington Education Association,9,0,majority opinion,vacated/remanded,Unions
